budget,revenue,runtime,video,actorsPopularity_mean,popularity,voteAvg,voteCount,genresAmount,productionCoAmount,productionCountriesAmount,actorsAmount,castWomenAmount,castMenAmount,releaseYear
12000000.0,38587181.0,15,0,0.014249999999999999,0.0168,0.0,0,2,3,1,2,0.0,0.0,2026.0
12000000.0,38587181.0,10,0,0.28702500000000003,0.0472,0.0,0,2,0,1,4,0.0,1.0,2026.0
12000000.0,38587181.0,11,0,0.0,0.0,0.0,0,0,0,0,3,0.0,0.0,2026.0
12000000.0,38587181.0,0,0,1.2369999999999999,0.6707,8.0,1,0,0,1,10,4.0,6.0,2026.0
12000000.0,38587181.0,7,0,0.0,0.1071,0.0,0,1,0,0,4,0.0,0.0,2026.0
12000000.0,38587181.0,14,0,0.010857142857142857,0.0261,0.0,0,2,1,1,7,0.0,1.0,2026.0
12000000.0,4100000.0,102,0,1.3390111111111112,1.8679,7.3,3,2,2,1,9,4.0,5.0,2026.0
500.0,38587181.0,5,0,0.0569,0.0214,0.0,0,0,0,1,1,0.0,0.0,2026.0
12000000.0,38587181.0,5,0,0.009999999999999998,0.077,0.0,0,3,0,1,5,0.0,0.0,2026.0
12000000.0,38587181.0,0,0,0.030830000000000003,0.0993,0.0,0,5,0,1,10,1.0,2.0,2026.0
12000000.0,38587181.0,19,0,0.0,0.0306,0.0,0,2,1,1,4,0.0,0.0,2026.0
12000000.0,38587181.0,20,0,0.04759999999999999,0.145,0.0,0,1,1,1,4,0.0,0.0,2026.0
5000.0,38587181.0,0,0,0.03316666666666667,0.0627,0.0,0,0,0,1,3,1.0,0.0,2026.0
12000000.0,38587181.0,18,0,0.0089,0.0,0.0,0,3,0,1,4,0.0,0.0,2026.0
12000000.0,38587181.0,0,0,0.0627,0.0143,0.0,0,1,1,0,1,0.0,1.0,2026.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.2232,0.0,0,1,2,1,0,0.0,0.0,2026.0
12000000.0,38587181.0,10,0,0.050625,0.1029,0.0,0,2,0,1,4,0.0,0.0,2026.0
1.0,1.0,0,0,0.0,0.0728,0.0,0,1,1,1,3,2.0,0.0,2026.0
172.0,38587181.0,0,0,0.00355,0.052,0.0,0,3,2,1,2,0.0,0.0,2026.0
12000000.0,38587181.0,26,0,0.098825,1.4393,0.0,0,1,1,1,4,0.0,3.0,2026.0
12000000.0,38587181.0,0,0,0.7084900000000001,1.9548,8.0,1,2,3,1,10,3.0,4.0,2026.0
12000000.0,38587181.0,0,0,0.0206,0.3608,0.0,0,1,0,1,2,0.0,0.0,2026.0
1800.0,38587181.0,10,0,0.008157142857142858,0.1176,0.0,0,1,0,0,7,2.0,1.0,2026.0
12000000.0,38587181.0,0,0,0.020075,0.152,0.0,0,2,3,2,4,0.0,0.0,2026.0
12000000.0,38587181.0,80,0,2.4952307692307696,0.0398,0.0,0,1,0,0,0,0.0,0.0,2026.0
12000000.0,38587181.0,0,0,0.3174,0.2904,0.0,0,1,1,0,1,0.0,1.0,2026.0
12000000.0,38587181.0,15,0,0.03258333333333333,0.0766,0.0,0,0,0,0,6,1.0,0.0,2026.0
3000.0,38587181.0,15,0,2.4952307692307696,0.0143,0.0,0,3,0,0,0,0.0,0.0,2026.0
26000.0,38587181.0,21,0,0.3070875,5.0719,0.0,0,2,2,1,8,1.0,3.0,2026.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0214,0.0,0,2,0,0,0,0.0,0.0,2026.0
20000.0,38587181.0,22,0,0.07753,1.4457,0.0,0,1,3,1,10,0.0,1.0,2026.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0168,0.0,0,1,0,0,0,0.0,0.0,2026.0
20000.0,38587181.0,92,0,0.17079,0.7608,0.0,0,2,2,1,10,1.0,1.0,2026.0
12000000.0,38587181.0,105,0,0.57763,1.5317,1.0,1,2,4,1,10,4.0,6.0,2026.0
12000000.0,38587181.0,14,0,0.49348000000000003,3.1053,0.0,0,1,2,1,5,2.0,1.0,2026.0
12000000.0,38587181.0,30,0,0.0276,0.1458,0.0,0,0,0,0,2,0.0,0.0,2026.0
12000000.0,38587181.0,104,0,2.4952307692307696,0.0404,0.0,0,1,0,0,0,0.0,0.0,2026.0
1000.0,38587181.0,45,0,0.013628571428571426,0.1684,0.0,0,2,1,0,7,0.0,2.0,2026.0
12000000.0,38587181.0,95,0,2.4952307692307696,0.0071,0.0,0,1,1,1,0,0.0,0.0,2026.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.1327,0.0,0,2,1,0,0,0.0,0.0,2026.0
12000000.0,38587181.0,121,0,4.432275,3.821,7.3,3,2,1,1,8,3.0,4.0,2026.0
12000000.0,38587181.0,103,0,0.94162,0.4955,5.6,4,3,4,1,10,4.0,6.0,2026.0
12000000.0,38587181.0,24,0,0.030333333333333334,0.1658,0.0,0,2,1,0,6,0.0,0.0,2026.0
12000000.0,38587181.0,330,0,0.01781,0.0947,0.0,0,1,1,1,10,0.0,0.0,2026.0
12000000.0,38587181.0,147,0,1.1414199999999999,1.5839,7.0,2,3,1,1,10,3.0,6.0,2026.0
12000000.0,1167391.0,92,0,1.49244,0.8058,0.0,0,4,9,2,10,5.0,5.0,2026.0
12000000.0,38587181.0,0,0,0.29191,4.285,0.0,0,3,1,1,10,3.0,2.0,2026.0
15.0,38587181.0,9,0,0.0057,0.0429,0.0,0,2,1,0,5,1.0,1.0,2025.0
12000000.0,38587181.0,52,0,2.4952307692307696,0.0143,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,13,0,2.4952307692307696,0.0404,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,32,0,2.4952307692307696,0.0362,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,9,0,2.4952307692307696,0.0143,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,8,0,2.4952307692307696,0.0143,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.1015,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,7,0,0.010700000000000001,0.0522,0.0,0,3,0,0,4,0.0,0.0,2025.0
12000000.0,38587181.0,89,0,0.15782999999999997,0.0646,0.0,0,2,4,1,10,3.0,3.0,2025.0
12000000.0,38587181.0,17,0,0.3009,0.0143,0.0,0,0,0,0,1,0.0,1.0,2025.0
12000000.0,38587181.0,4,0,2.4952307692307696,0.2888,10.0,1,2,0,1,0,0.0,0.0,2025.0
80.0,38587181.0,5,0,0.0,0.0386,10.0,1,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,65,0,0.1183,0.0168,0.0,0,1,1,0,1,0.0,1.0,2025.0
100.0,38587181.0,6,0,0.0143,0.0554,0.0,0,1,1,0,1,0.0,0.0,2025.0
12000000.0,38587181.0,79,0,0.014960000000000001,0.0673,0.0,0,1,0,0,10,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0495,0.0286,0.0,0,1,0,0,1,0.0,0.0,2025.0
12000000.0,38587181.0,3,0,0.09730000000000001,0.0239,0.0,0,0,0,0,2,0.0,0.0,2025.0
1000.0,10.0,4,0,0.081175,0.0261,0.0,0,2,1,0,4,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.76594,0.1135,0.0,0,4,1,0,5,0.0,1.0,2025.0
12000000.0,38587181.0,12,0,2.4952307692307696,0.0339,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,25,0,2.4952307692307696,0.0297,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,63,0,0.0,0.0214,0.0,0,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,120,0,2.4952307692307696,0.0286,0.0,0,0,1,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,84,0,2.4952307692307696,0.0558,0.0,0,1,1,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,75,0,0.0,0.0289,0.0,0,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.1381,0.0495,0.0,0,1,0,1,3,1.0,2.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.0143,0.0,0,1,1,1,5,0.0,0.0,2025.0
12000000.0,38587181.0,102,0,0.010700000000000001,0.0362,0.0,0,0,0,1,2,0.0,0.0,2025.0
12000000.0,38587181.0,145,0,2.4952307692307696,0.1088,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,17,0,1.2633199999999998,0.0737,0.0,0,0,0,0,5,2.0,3.0,2025.0
12000000.0,38587181.0,0,0,0.01764,0.0951,9.0,1,3,1,0,5,0.0,3.0,2025.0
12000000.0,38587181.0,10,0,0.002377777777777778,0.0895,0.0,0,2,0,0,9,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.00071,0.0214,5.0,1,1,1,1,10,0.0,0.0,2025.0
12000000.0,38587181.0,30,0,0.95339,0.0932,0.0,0,1,1,1,10,4.0,4.0,2025.0
12000000.0,38587181.0,92,0,0.22041,0.0658,0.0,0,1,0,1,10,1.0,3.0,2025.0
12000000.0,38587181.0,0,0,0.0261,0.0143,0.0,0,0,0,0,1,0.0,1.0,2025.0
720.0,38587181.0,19,0,0.0,0.0071,0.0,0,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,18,0,0.00285,0.1749,0.0,0,4,1,0,10,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0143,0.0,0,0,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0286,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,7,0,0.00355,0.6429,0.0,0,1,0,1,2,0.0,0.0,2025.0
2000.0,38587181.0,21,0,0.004280000000000001,0.089,0.0,0,3,1,0,10,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0023666666666666667,0.0143,0.0,0,1,1,0,3,0.0,0.0,2025.0
12000000.0,38587181.0,9,0,0.0,0.0584,0.0,0,1,0,2,2,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.2294,0.0239,0.0,0,1,1,1,1,0.0,1.0,2025.0
12000000.0,38587181.0,90,0,0.2734,0.0437,0.0,0,0,0,0,1,1.0,0.0,2025.0
12000000.0,38587181.0,60,0,1.2530700000000001,0.1407,0.0,0,1,2,1,10,1.0,7.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0168,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0143,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0143,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.00071,0.0673,10.0,1,3,0,1,10,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.1026,7.5,2,1,2,1,2,0.0,0.0,2025.0
12000000.0,38587181.0,68,0,2.1163,0.2816,8.0,1,1,1,1,7,4.0,3.0,2025.0
12000000.0,38587181.0,12,0,0.0,0.0143,0.0,0,1,0,1,4,0.0,0.0,2025.0
1000.0,38587181.0,10,0,0.0,0.0286,0.0,0,0,0,0,2,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0814,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0264,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0143,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,1.0082200000000001,0.3758,0.0,0,1,0,0,10,3.0,5.0,2025.0
12000000.0,38587181.0,0,0,0.84715,0.0821,5.0,1,1,0,0,2,1.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.04917,0.0336,0.0,0,1,0,1,10,3.0,2.0,2025.0
400.0,38587181.0,101,0,0.0,0.0071,0.0,0,1,0,0,9,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.19308,0.0143,0.0,0,0,0,0,5,2.0,3.0,2025.0
12000000.0,38587181.0,12,0,0.0143,0.0377,0.0,0,0,0,0,1,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.0143,0.0,0,1,0,0,10,0.0,0.0,2025.0
12000000.0,38587181.0,6,0,0.0028500000000000005,0.0482,0.0,0,0,0,0,10,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.189,0.0835,8.0,1,1,1,1,1,0.0,1.0,2025.0
12000000.0,38587181.0,2,0,0.00715,0.0462,0.0,0,0,0,0,2,0.0,0.0,2025.0
100.0,38587181.0,9,0,0.07396666666666667,0.0811,0.0,0,4,0,0,3,0.0,1.0,2025.0
2.0,2.0,5,0,0.0,0.0297,0.0,0,1,1,1,3,0.0,0.0,2025.0
50.0,38587181.0,29,0,0.00284,0.0668,0.0,0,1,1,1,5,0.0,0.0,2025.0
11.0,38587181.0,0,0,0.005233333333333333,0.0512,0.0,0,2,1,1,6,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.38180000000000003,0.053,0.0,0,1,0,0,4,1.0,3.0,2025.0
12000000.0,38587181.0,19,0,0.0294,0.0505,0.0,0,1,0,0,3,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.1175,7.5,2,2,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.9294,0.0687,0.0,0,1,0,1,1,0.0,1.0,2025.0
900.0,38587181.0,40,0,0.00858,0.0261,0.0,0,0,1,1,5,0.0,0.0,2025.0
12000000.0,38587181.0,3,0,0.0,0.0143,0.0,0,1,0,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,5,0,0.0,0.0239,10.0,1,1,0,0,1,0.0,0.0,2025.0
12000000.0,38587181.0,2,0,2.4952307692307696,0.0338,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,12,0,0.0261,0.0701,0.0,0,0,0,0,1,1.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.0071,0.0,0,1,0,0,6,0.0,0.0,2025.0
12000000.0,38587181.0,4,0,0.01763333333333333,0.057,0.0,0,0,0,1,3,0.0,1.0,2025.0
12000000.0,38587181.0,1,0,0.1441,0.0662,5.0,1,0,1,1,1,1.0,0.0,2025.0
30.0,30.0,0,0,0.00426,0.0071,10.0,1,1,1,1,5,0.0,0.0,2025.0
12000000.0,38587181.0,60,0,0.42986250000000004,0.1011,7.0,1,2,1,1,8,1.0,4.0,2025.0
12000000.0,38587181.0,0,0,2.229825,0.2622,0.0,0,1,0,0,4,0.0,4.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.1696,0.0,0,1,0,0,0,0.0,0.0,2025.0
17.0,38587181.0,10,0,0.0,0.0555,0.0,0,3,1,0,2,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0518,0.0882,0.0,0,1,0,1,2,0.0,0.0,2025.0
12000000.0,38587181.0,16,0,2.4952307692307696,0.0143,0.0,0,1,0,1,0,0.0,0.0,2025.0
35.0,38587181.0,16,0,0.0179,0.0336,0.0,0,1,1,1,4,0.0,1.0,2025.0
12000000.0,38587181.0,113,0,0.058300000000000005,0.0945,0.0,0,1,1,1,2,2.0,0.0,2025.0
12000000.0,38587181.0,1,0,0.3864,0.0621,0.0,0,1,0,1,3,1.0,2.0,2025.0
12000000.0,38587181.0,5,0,0.044066666666666664,0.0618,0.0,0,1,0,0,3,0.0,0.0,2025.0
12000000.0,38587181.0,37,0,0.45439999999999997,0.1037,0.0,0,1,0,1,6,2.0,2.0,2025.0
12000000.0,38587181.0,3,0,0.010675,0.0306,0.0,0,0,0,0,4,0.0,4.0,2025.0
12000000.0,38587181.0,15,0,1.0273,0.066,0.0,0,0,0,0,1,1.0,0.0,2025.0
12000000.0,38587181.0,180,0,0.0143,0.2108,8.0,1,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,9,0,2.4952307692307696,0.0243,0.0,0,0,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.398025,0.11,9.0,1,1,1,0,4,0.0,4.0,2025.0
12000000.0,38587181.0,0,0,0.1866,0.0387,0.0,0,1,0,0,1,0.0,1.0,2025.0
59445.0,38587181.0,66,0,0.04535714285714286,0.0432,0.0,0,1,1,1,7,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.46762499999999996,0.0696,0.0,0,1,0,0,8,0.0,2.0,2025.0
12000000.0,38587181.0,18,0,2.4952307692307696,0.0357,0.0,0,0,0,1,0,0.0,0.0,2025.0
10.0,38587181.0,35,0,0.0,0.4248,0.0,0,2,1,0,3,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.17040000000000002,0.225,0.0,0,0,0,0,10,3.0,3.0,2025.0
12000000.0,38587181.0,60,0,0.9123,0.0504,0.0,0,1,0,0,4,1.0,3.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.0338,0.0,0,3,0,1,1,0.0,0.0,2025.0
50.0,38587181.0,15,0,0.014179999999999998,0.0912,0.0,0,3,0,0,5,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.0379,0.0,0,0,0,0,1,0.0,0.0,2025.0
12000000.0,38587181.0,5,0,0.0,0.0815,0.0,0,3,0,0,2,0.0,0.0,2025.0
12000000.0,38587181.0,69,0,0.29767,0.6723,0.0,0,2,0,0,10,2.0,3.0,2025.0
6800.0,38587181.0,30,0,0.02437142857142857,0.0883,0.0,0,2,1,1,7,0.0,0.0,2025.0
12000000.0,38587181.0,13,0,0.0,0.0143,0.0,0,0,1,0,2,0.0,0.0,2025.0
31000.0,38587181.0,0,0,0.5503666666666667,0.0894,0.0,0,4,0,0,3,2.0,1.0,2025.0
12000000.0,38587181.0,10,0,0.0,0.0338,0.0,0,1,0,1,3,0.0,0.0,2025.0
12000000.0,38587181.0,9,0,0.08361666666666667,0.5127,0.0,0,1,0,1,6,1.0,1.0,2025.0
10000.0,38587181.0,60,0,0.001775,0.0387,0.0,0,1,1,1,4,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.0071,0.0143,0.0,0,1,1,0,1,0.0,1.0,2025.0
50000.0,38587181.0,85,0,0.15998,0.1991,0.0,0,1,1,6,10,2.0,3.0,2025.0
12000000.0,38587181.0,12,0,0.02803333333333333,0.0143,0.0,0,1,1,1,3,1.0,1.0,2025.0
12000000.0,38587181.0,3,0,0.015833333333333335,0.0071,0.0,0,1,2,1,3,0.0,1.0,2025.0
12000000.0,38587181.0,83,0,1.4698000000000002,0.3379,0.0,0,2,0,0,10,2.0,3.0,2025.0
12000000.0,38587181.0,100,0,0.0207,0.4851,0.0,0,2,1,1,10,0.0,0.0,2025.0
800.0,38587181.0,23,0,0.010225,0.1771,0.0,0,1,0,0,4,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.1514,0.0686,0.0,0,2,1,1,2,0.0,2.0,2025.0
7800.0,38587181.0,24,0,0.2065714285714286,0.3078,0.0,0,3,0,1,7,1.0,2.0,2025.0
100.0,38587181.0,5,0,2.4952307692307696,0.0071,0.0,0,1,1,0,0,0.0,0.0,2025.0
100.0,38587181.0,5,0,0.0,0.0143,0.0,0,1,1,0,3,0.0,0.0,2025.0
100.0,38587181.0,3,0,0.0011833333333333333,0.1056,0.0,0,1,1,0,6,0.0,0.0,2025.0
5947.0,38587181.0,0,0,0.13609999999999997,0.5821,0.0,0,2,0,0,4,0.0,1.0,2025.0
12000000.0,38587181.0,95,0,0.28647999999999996,1.6639,3.0,1,3,4,1,10,3.0,3.0,2025.0
12000000.0,38587181.0,0,0,1.0497666666666665,0.0311,0.0,0,1,0,0,3,0.0,2.0,2025.0
25000.0,38587181.0,98,0,0.042642857142857135,0.277,0.0,0,2,0,1,7,0.0,0.0,2025.0
12000000.0,38587181.0,97,0,2.4952307692307696,0.0071,0.0,0,0,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.040025,0.0457,0.0,0,1,0,0,4,0.0,1.0,2025.0
12000000.0,38587181.0,11,0,2.4952307692307696,0.0983,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,13,0,0.0,0.0143,0.0,0,0,0,0,1,0.0,0.0,2025.0
12000000.0,38587181.0,14,0,0.00572,0.0663,0.0,0,3,0,1,5,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.012228571428571427,0.149,0.0,0,2,0,1,7,0.0,0.0,2025.0
12000000.0,38587181.0,68,0,2.4952307692307696,0.0806,0.0,0,1,1,1,0,0.0,0.0,2025.0
6000.0,38587181.0,15,0,0.0047799999999999995,0.0459,0.0,0,2,3,1,5,0.0,0.0,2025.0
12000000.0,38587181.0,4,0,0.12955,0.0336,0.0,0,2,0,1,2,0.0,1.0,2025.0
18000.0,38587181.0,0,0,0.030225000000000002,0.1295,0.0,0,1,1,1,4,0.0,0.0,2025.0
12000000.0,38587181.0,12,0,0.015899999999999997,0.054,0.0,0,3,0,0,4,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.5272600000000001,0.1847,0.0,0,3,0,0,5,1.0,2.0,2025.0
10000.0,38587181.0,0,0,0.005933333333333333,0.6249,0.0,0,1,0,1,6,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.008625,0.0957,0.0,0,2,1,0,8,0.0,2.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0638,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.05265,0.6186,0.0,0,0,0,0,2,1.0,0.0,2025.0
4000.0,38587181.0,15,0,0.012916666666666667,0.0923,0.0,0,1,1,0,6,0.0,0.0,2025.0
12000000.0,38587181.0,30,0,0.0,0.0214,0.0,0,2,1,1,2,0.0,0.0,2025.0
12000000.0,38587181.0,99,0,0.7726999999999999,0.1035,0.0,0,1,1,1,4,2.0,2.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0448,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0256,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0168,0.0,0,0,0,0,0,0.0,0.0,2025.0
6000.0,38587181.0,30,0,0.07127142857142857,0.0218,0.0,0,3,1,0,7,0.0,4.0,2025.0
8000.0,38587181.0,25,0,0.14215,0.1256,0.0,0,0,0,0,10,1.0,2.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0071,0.0,0,1,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.1116,0.0926,0.0,0,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,87,0,0.02902857142857143,0.0482,0.0,0,1,1,1,7,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,1.2601,3.0278,0.0,0,0,0,1,1,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.00355,0.0659,0.0,0,0,1,0,2,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0143,0.0,0,2,0,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,107,0,1.208788888888889,1.3183,0.0,0,2,1,1,9,5.0,4.0,2025.0
12000000.0,38587181.0,16,0,0.016833333333333336,0.3496,0.0,0,2,1,1,3,1.0,0.0,2025.0
12000000.0,38587181.0,111,0,0.50166,5.4955,9.0,1,2,1,1,10,1.0,7.0,2025.0
12000000.0,38587181.0,0,0,0.0071,0.0546,0.0,0,2,2,0,2,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,1.6061799999999997,0.4688,0.0,0,3,0,2,10,1.0,9.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.3863,0.0,0,1,1,1,0,0.0,0.0,2025.0
12000000.0,38587181.0,97,0,0.7968,0.0239,0.0,0,1,1,1,4,1.0,2.0,2025.0
457.0,38587181.0,70,0,0.06145,0.0698,0.0,0,1,1,1,2,0.0,1.0,2025.0
12000000.0,38587181.0,89,0,0.2941428571428571,1.9537,0.0,0,2,1,0,7,1.0,3.0,2025.0
12000000.0,38587181.0,0,0,0.75353,0.1945,0.0,0,1,1,1,10,4.0,6.0,2025.0
12000000.0,38587181.0,113,0,1.2174,2.154,6.063,16,1,1,1,1,0.0,1.0,2025.0
45000000.0,35517731.0,107,0,2.1488199999999997,12.9716,7.0,6,3,4,2,10,4.0,6.0,2025.0
12000000.0,38587181.0,0,0,0.48295999999999994,2.0208,0.0,0,2,0,0,10,1.0,6.0,2025.0
12000000.0,38587181.0,0,0,1.43535,0.551,0.0,0,2,2,1,4,2.0,1.0,2025.0
12000000.0,38587181.0,15,0,0.007125,0.0379,0.0,0,0,0,0,4,0.0,0.0,2025.0
12000000.0,38587181.0,139,0,1.11274,0.0602,0.0,0,1,1,0,5,5.0,0.0,2025.0
12000000.0,38587181.0,1,0,2.4952307692307696,0.0404,5.0,1,2,0,0,0,0.0,0.0,2025.0
1000.0,38587181.0,0,0,2.4952307692307696,0.1085,10.0,1,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,12,0,0.0,0.0,0.0,0,0,0,1,2,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.5558,0.0168,0.0,0,0,0,0,1,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.0143,0.0168,0.0,0,0,0,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.3825,0.0535,0.0,0,0,0,1,1,0.0,1.0,2025.0
12000000.0,38587181.0,0,0,0.0261,0.0143,0.0,0,0,0,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.3632,0.1083,5.0,1,1,0,0,1,0.0,1.0,2025.0
12000000.0,38587181.0,9,0,0.0189,0.2013,0.0,0,1,1,1,4,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.2655666666666667,0.0256,0.0,0,0,0,0,3,0.0,2.0,2025.0
12000000.0,38587181.0,4,0,0.0,0.0,0.0,0,1,0,0,2,0.0,0.0,2025.0
12000000.0,38587181.0,6,0,0.011214285714285715,0.0168,0.0,0,2,0,0,7,0.0,2.0,2025.0
12000000.0,38587181.0,0,0,0.0,0.0725,0.0,0,1,1,1,1,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0143,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,44,0,0.17825,0.1108,0.0,0,1,0,0,4,0.0,4.0,2025.0
12000000.0,38587181.0,97,0,0.0,0.0264,0.0,0,1,1,1,3,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,0.386375,0.0423,6.0,1,2,0,1,8,3.0,3.0,2025.0
12000000.0,38587181.0,0,0,0.00143,0.0423,10.0,1,2,1,1,10,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0071,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,0,0,2.4952307692307696,0.0071,0.0,0,0,0,0,0,0.0,0.0,2025.0
20.0,38587181.0,0,0,0.00355,0.0071,0.0,0,0,2,0,4,0.0,2.0,2025.0
12000000.0,38587181.0,366,0,2.4952307692307696,0.1043,0.0,0,0,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,60,0,2.4952307692307696,0.0814,0.0,0,1,0,0,0,0.0,0.0,2025.0
12000000.0,38587181.0,90,0,0.3994,0.0286,0.0,0,1,0,0,1,0.0,1.0,2025.0
12000000.0,38587181.0,2,0,0.0071,0.3306,10.0,1,2,1,1,4,0.0,1.0,2025.0
12000000.0,38587181.0,17,0,0.00142,0.0168,0.0,0,1,0,0,5,0.0,0.0,2025.0
12000000.0,38587181.0,8,0,0.011266666666666666,0.0654,0.0,0,1,0,0,3,0.0,0.0,2025.0
